2020-06-03 23:16:45,497[line:2] - INFO: --------------------------------------------------------------
2020-06-03 23:16:45,498[line:4] - INFO: Network loading, learningRate: 0.0001, BatchSize: 16, experimentTimes: 0
2020-06-03 23:16:45,505[line:15] - INFO: DataLoader have been created!
2020-06-03 23:16:49,217[line:18] - INFO: Network have been established.
2020-06-03 23:16:49,221[line:24] - INFO: Train begining.
2020-06-03 23:47:40,540[line:3] - INFO: 365: (train) acc:81.25%, loss:0.568816065788269
2020-06-03 23:47:46,514[line:3] - INFO: 370: (train) acc:93.75%, loss:0.3411545157432556
2020-06-03 23:47:52,524[line:3] - INFO: 375: (train) acc:56.25%, loss:0.8980473279953003
2020-06-03 23:47:58,537[line:3] - INFO: 380: (train) acc:87.5%, loss:0.6039251685142517
2020-06-03 23:48:04,691[line:3] - INFO: 385: (train) acc:62.5%, loss:0.9348662495613098
2020-06-03 23:48:10,695[line:3] - INFO: 390: (train) acc:81.25%, loss:0.6292150020599365
2020-06-03 23:48:10,701[line:45] - INFO: Evaluating!
2020-06-03 23:49:01,270[line:16] - INFO: Evaluationg, 16
2020-06-03 23:49:03,317[line:16] - INFO: Evaluationg, 32
2020-06-03 23:49:03,602[line:16] - INFO: Evaluationg, 48
2020-06-03 23:49:03,881[line:16] - INFO: Evaluationg, 64
2020-06-03 23:49:04,153[line:16] - INFO: Evaluationg, 80
2020-06-03 23:49:04,420[line:16] - INFO: Evaluationg, 96
2020-06-03 23:49:04,695[line:16] - INFO: Evaluationg, 112
2020-06-03 23:49:04,971[line:16] - INFO: Evaluationg, 128
2020-06-03 23:49:33,619[line:16] - INFO: Evaluationg, 144
2020-06-03 23:49:34,172[line:16] - INFO: Evaluationg, 160
2020-06-03 23:49:34,263[line:16] - INFO: Evaluationg, 165
2020-06-03 23:49:34,353[line:3] - INFO: 390: (eval) acc:67.27272727272727%, loss:0.06096547336289377
2020-06-03 23:49:40,327[line:3] - INFO: 395: (train) acc:93.75%, loss:0.34120357036590576
2020-06-03 23:49:46,301[line:3] - INFO: 400: (train) acc:56.25%, loss:0.9034436941146851
2020-06-03 23:49:52,322[line:3] - INFO: 405: (train) acc:62.5%, loss:0.7407381534576416
2020-06-03 23:49:58,330[line:3] - INFO: 410: (train) acc:87.5%, loss:0.41343334317207336
2020-06-03 23:50:04,340[line:3] - INFO: 415: (train) acc:81.25%, loss:0.39364874362945557
2020-06-03 23:50:10,389[line:3] - INFO: 420: (train) acc:68.75%, loss:0.7732244729995728
2020-06-03 23:50:10,395[line:45] - INFO: Evaluating!
2020-06-03 23:50:56,548[line:16] - INFO: Evaluationg, 16
2020-06-03 23:50:56,822[line:16] - INFO: Evaluationg, 32
2020-06-03 23:50:58,084[line:16] - INFO: Evaluationg, 48
2020-06-03 23:50:58,417[line:16] - INFO: Evaluationg, 64
2020-06-03 23:50:58,732[line:16] - INFO: Evaluationg, 80
2020-06-03 23:50:59,115[line:16] - INFO: Evaluationg, 96
2020-06-03 23:51:01,312[line:16] - INFO: Evaluationg, 112
2020-06-03 23:51:01,602[line:16] - INFO: Evaluationg, 128
2020-06-03 23:51:41,259[line:16] - INFO: Evaluationg, 144
2020-06-03 23:51:47,676[line:16] - INFO: Evaluationg, 160
2020-06-03 23:51:47,767[line:16] - INFO: Evaluationg, 165
2020-06-03 23:51:47,887[line:3] - INFO: 420: (eval) acc:77.57575757575758%, loss:0.04336075222853458
2020-06-03 23:51:54,043[line:3] - INFO: 425: (train) acc:93.75%, loss:0.21615909039974213
2020-06-03 23:52:00,057[line:3] - INFO: 430: (train) acc:87.5%, loss:0.637096643447876
2020-06-03 23:52:06,062[line:3] - INFO: 435: (train) acc:87.5%, loss:0.34719371795654297
2020-06-03 23:52:12,106[line:3] - INFO: 440: (train) acc:87.5%, loss:0.3303832709789276
2020-06-03 23:52:18,259[line:3] - INFO: 445: (train) acc:68.75%, loss:0.44506192207336426
2020-06-03 23:52:24,411[line:3] - INFO: 450: (train) acc:62.5%, loss:0.9145556688308716
2020-06-03 23:52:24,418[line:45] - INFO: Evaluating!
2020-06-03 23:53:32,654[line:16] - INFO: Evaluationg, 16
2020-06-03 23:53:32,936[line:16] - INFO: Evaluationg, 32
2020-06-03 23:53:46,998[line:16] - INFO: Evaluationg, 48
2020-06-03 23:53:47,273[line:16] - INFO: Evaluationg, 64
2020-06-03 23:53:47,557[line:16] - INFO: Evaluationg, 80
2020-06-03 23:53:47,826[line:16] - INFO: Evaluationg, 96
2020-06-03 23:53:48,460[line:16] - INFO: Evaluationg, 112
2020-06-03 23:53:48,726[line:16] - INFO: Evaluationg, 128
2020-06-03 23:54:13,516[line:16] - INFO: Evaluationg, 144
2020-06-03 23:54:13,799[line:16] - INFO: Evaluationg, 160
2020-06-03 23:54:13,899[line:16] - INFO: Evaluationg, 165
2020-06-03 23:54:14,021[line:3] - INFO: 450: (eval) acc:74.54545454545455%, loss:0.05581501577839707
2020-06-03 23:54:20,087[line:3] - INFO: 455: (train) acc:81.25%, loss:0.5584301352500916
2020-06-03 23:54:26,193[line:3] - INFO: 460: (train) acc:62.5%, loss:0.902312159538269
2020-06-03 23:54:32,243[line:3] - INFO: 465: (train) acc:50.0%, loss:1.159213900566101
2020-06-03 23:54:38,286[line:3] - INFO: 470: (train) acc:87.5%, loss:0.6263511776924133
2020-06-03 23:54:44,330[line:3] - INFO: 475: (train) acc:68.75%, loss:0.7018967866897583
2020-06-03 23:54:50,380[line:3] - INFO: 480: (train) acc:68.75%, loss:1.1318349838256836
2020-06-03 23:54:50,404[line:45] - INFO: Evaluating!
2020-06-03 23:55:39,212[line:16] - INFO: Evaluationg, 16
2020-06-03 23:55:40,052[line:16] - INFO: Evaluationg, 32
2020-06-03 23:55:40,310[line:16] - INFO: Evaluationg, 48
2020-06-03 23:55:40,567[line:16] - INFO: Evaluationg, 64
2020-06-03 23:55:40,826[line:16] - INFO: Evaluationg, 80
2020-06-03 23:55:41,088[line:16] - INFO: Evaluationg, 96
2020-06-03 23:55:41,358[line:16] - INFO: Evaluationg, 112
2020-06-03 23:55:41,621[line:16] - INFO: Evaluationg, 128
2020-06-03 23:56:05,913[line:16] - INFO: Evaluationg, 144
2020-06-03 23:56:06,170[line:16] - INFO: Evaluationg, 160
2020-06-03 23:56:06,255[line:16] - INFO: Evaluationg, 165
2020-06-03 23:56:06,333[line:3] - INFO: 480: (eval) acc:85.45454545454545%, loss:0.03209073642889659
2020-06-03 23:56:12,562[line:3] - INFO: 485: (train) acc:75.0%, loss:0.5789216756820679
2020-06-03 23:56:18,560[line:3] - INFO: 490: (train) acc:68.75%, loss:0.9024892449378967
2020-06-03 23:56:24,571[line:3] - INFO: 495: (train) acc:62.5%, loss:1.195115089416504
2020-06-03 23:57:23,686[line:3] - INFO: 500: (train) acc:87.5%, loss:0.3146529197692871
2020-06-03 23:57:29,701[line:3] - INFO: 505: (train) acc:75.0%, loss:0.7897149324417114
2020-06-03 23:57:35,695[line:3] - INFO: 510: (train) acc:62.5%, loss:1.2210066318511963
2020-06-03 23:57:35,751[line:45] - INFO: Evaluating!
2020-06-03 23:58:30,404[line:16] - INFO: Evaluationg, 16
2020-06-03 23:58:32,774[line:16] - INFO: Evaluationg, 32
2020-06-03 23:58:33,315[line:16] - INFO: Evaluationg, 48
2020-06-03 23:58:33,579[line:16] - INFO: Evaluationg, 64
2020-06-03 23:58:33,842[line:16] - INFO: Evaluationg, 80
2020-06-03 23:58:34,119[line:16] - INFO: Evaluationg, 96
2020-06-03 23:58:34,399[line:16] - INFO: Evaluationg, 112
2020-06-03 23:58:34,667[line:16] - INFO: Evaluationg, 128
2020-06-03 23:59:15,200[line:16] - INFO: Evaluationg, 144
2020-06-03 23:59:16,709[line:16] - INFO: Evaluationg, 160
2020-06-03 23:59:16,800[line:16] - INFO: Evaluationg, 165
2020-06-03 23:59:16,908[line:3] - INFO: 510: (eval) acc:78.78787878787878%, loss:0.0389367193886728
2020-06-03 23:59:22,898[line:3] - INFO: 515: (train) acc:87.5%, loss:0.22956939041614532
2020-06-03 23:59:28,826[line:3] - INFO: 520: (train) acc:75.0%, loss:0.483966201543808
2020-06-03 23:59:34,843[line:3] - INFO: 525: (train) acc:81.25%, loss:0.5386546850204468
2020-06-03 23:59:40,883[line:3] - INFO: 530: (train) acc:87.5%, loss:0.37137100100517273
2020-06-03 23:59:47,630[line:3] - INFO: 535: (train) acc:75.0%, loss:0.6185123324394226
